ad_type_name,area,price,address,property_legal_document,rooms,toilets
Nhà ở,79,18000000000,Hà Nội,1.0,4.0,
Nhà ở,121,8950000000,Hà Nội,1.0,6.0,
Nhà ở,121,12500000000,Hà Nội,1.0,4.0,3.0
Căn hộ/Chung cư,75,15000000,Hà Nội,5.0,2.0,2.0
"Văn phòng, Mặt bằng kinh doanh",75,8000000,Hà Nội,1.0,,
Nhà ở,79,16500000000,Hà Nội,1.0,3.0,4.0
Đất,81,7100000000,Hà Nội,1.0,,
Phòng trọ,80,3450000,Hà Nội,,,
Phòng trọ,121,4000000,Hà Nội,,,
Phòng trọ,121,4650000,Hà Nội,,,
Căn hộ/Chung cư,80,10000000,Hà Nội,6.0,2.0,2.0
Nhà ở,80,18800000000,Hà Nội,1.0,5.0,4.0
Nhà ở,80,6500000,Hà Nội,1.0,1.0,1.0
Nhà ở,129,5100000000,Liên Mạc,1.0,3.0,3.0
Nhà ở,128,3000000,Hà Nội,1.0,2.0,1.0
Căn hộ/Chung cư,121,18000000,Hà Nội,4.0,1.0,2.0
"Văn phòng, Mặt bằng kinh doanh",86,21000000,Hà Nội,1.0,,
Đất,81,7980000000,Hà Nội,1.0,,
Căn hộ/Chung cư,75,16000000,Hà Nội,6.0,2.0,1.0
Nhà ở,121,7200000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,76,6600000000,Hà Nội,6.0,2.0,2.0
Đất,81,7850000000,Hà Nội,1.0,,
Nhà ở,75,9500000000,Hà Nội,1.0,4.0,4.0
Nhà ở,80,3750000000,Hà Nội,1.0,2.0,
Nhà ở,129,9400000000,Hà Nội,1.0,3.0,4.0
Nhà ở,79,31000000000,Hà Nội,1.0,7.0,7.0
Đất,79,21000000000,Hà Nội,1.0,,
Nhà ở,75,6800000000,Hà Nội,1.0,3.0,4.0
Phòng trọ,74,5000000,Hà Nội,,,
Nhà ở,77,37900000000,Hà Nội,1.0,1.0,1.0
Nhà ở,79,13100000000,Hà Nội,1.0,9.0,7.0
Nhà ở,84,4250000000,Hà Nội,1.0,3.0,2.0
Nhà ở,80,4880000000,Hà Nội,1.0,2.0,3.0
Nhà ở,121,8900000000,Hà Nội,1.0,4.0,5.0
Nhà ở,76,4850000000,Hà Nội,1.0,3.0,
Phòng trọ,129,5000000,Hà Nội,,,
Nhà ở,76,7750000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,79,5750000000,Hà Nội,6.0,2.0,2.0
Nhà ở,129,8000000000,Hà Nội,1.0,3.0,
Nhà ở,79,10200000000,Hà Nội,1.0,4.0,4.0
Nhà ở,80,7600000000,Hà Nội,1.0,4.0,
Nhà ở,80,7590000000,Hà Nội,1.0,4.0,
Nhà ở,80,7350000000,Hà Nội,1.0,3.0,4.0
Nhà ở,79,17800000000,Hà Nội,1.0,5.0,
Căn hộ/Chung cư,76,4450000000,Hà Nội,6.0,5.0,
Nhà ở,89,4980000000,Hà Nội,1.0,4.0,
Nhà ở,74,8300000000,Hà Nội,1.0,5.0,4.0
Nhà ở,75,21000000,Hà Nội,1.0,5.0,4.0
Nhà ở,121,7900000000,Hà Nội,1.0,4.0,5.0
Nhà ở,77,16500000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,76,11650000000,Hà Nội,6.0,2.0,2.0
Nhà ở,75,4800000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,121,6600000000,Hà Nội,6.0,3.0,
Nhà ở,80,3600000000,Hà Nội,4.0,3.0,3.0
Nhà ở,80,3790000000,Hà Nội,4.0,4.0,3.0
Phòng trọ,78,2500000,530 thuy khue,,,
Nhà ở,78,101000000000,Hà Nội,1.0,10.0,
Nhà ở,81,180000000000,Hà Nội,1.0,4.0,
Nhà ở,82,4700000000,Hà Nội,1.0,1.0,1.0
"Văn phòng, Mặt bằng kinh doanh",121,7050000000,Hà Nội,3.0,,
Nhà ở,73,13000000000,Hà Nội,1.0,3.0,3.0
Nhà ở,79,42000000000,Hà Nội,1.0,5.0,5.0
Nhà ở,77,2750000000,Hà Nội,5.0,2.0,2.0
Căn hộ/Chung cư,79,10000000,Hà Nội,6.0,2.0,1.0
Phòng trọ,84,3300000,Hà Nội,,,
Nhà ở,80,6000000000,Hà Nội,1.0,3.0,4.0
"Văn phòng, Mặt bằng kinh doanh",80,21500000000,Hà Nội,1.0,,
Nhà ở,86,10700000000,Hà Nội,1.0,4.0,4.0
Phòng trọ,75,3000000,Hà Nội,,,
Nhà ở,75,9500000000,Hà Nội,1.0,4.0,5.0
Đất,86,3200000000,Hà Nội,1.0,,
Nhà ở,79,21000000000,Trần Quốc Hoàn,1.0,4.0,5.0
Nhà ở,121,8000000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,86,11000000,Hà Nội,6.0,2.0,2.0
Căn hộ/Chung cư,121,4350000000,Hà Nội,6.0,2.0,2.0
Nhà ở,78,17800000000,Hà Nội,1.0,6.0,
Phòng trọ,73,5500000,Đường Hàm Long,,,
Nhà ở,89,3780000000,Hà Nội,1.0,3.0,
Đất,91,5275000000,Hà Nội,1.0,,
Nhà ở,80,18600000000,Hà Nội,1.0,3.0,
Nhà ở,76,12500000000,Hà Nội,1.0,10.0,7.0
Nhà ở,75,7100000000,Hà Nội,1.0,4.0,
"Văn phòng, Mặt bằng kinh doanh",75,6500000,Hà Nội,1.0,,
Nhà ở,129,7000000000,Hà Nội,1.0,3.0,
"Văn phòng, Mặt bằng kinh doanh",86,4800000,Hà Nội,1.0,,
Nhà ở,75,7000000000,Hà Nội,1.0,3.0,
Nhà ở,76,3350000000,Hà Nội,1.0,2.0,3.0
Nhà ở,86,7800000000,Hà Nội,1.0,3.0,3.0
Căn hộ/Chung cư,86,7500000,Hà Nội,6.0,2.0,1.0
"Văn phòng, Mặt bằng kinh doanh",79,33000000,Hà Nội,1.0,,
Nhà ở,121,7700000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,76,4700000,Hà Nội,4.0,1.0,1.0
Nhà ở,80,17999999999,Hà Nội,1.0,4.0,
Phòng trọ,80,700000,Hà Nội,,,
Nhà ở,79,17900000000,Hà Nội,1.0,4.0,
"Văn phòng, Mặt bằng kinh doanh",77,6000000,Hà Nội,1.0,,
Phòng trọ,121,4100000,Hà Nội,,,
Căn hộ/Chung cư,78,6200000,Hà Nội,4.0,1.0,1.0
Nhà ở,75,11400000000,Phố Trần Quý Cáp,1.0,4.0,5.0
Đất,89,14500000000,Hà Nội,1.0,,
Đất,89,11900000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",81,12000000,Hà Nội,3.0,,
Đất,89,12500000000,Hà Nội,1.0,,
Đất,89,11800000000,Hà Nội,1.0,,
Đất,89,13200000000,Hà Nội,1.0,,
Nhà ở,80,575000000,Hà Nội,1.0,5.0,
Nhà ở,78,15800000000,Hà Nội,1.0,7.0,
Nhà ở,74,7600000000,Hà Nội,1.0,3.0,4.0
Nhà ở,74,5350000000,Hà Nội,1.0,1.0,
Căn hộ/Chung cư,75,5400000,Hà Nội,4.0,1.0,1.0
Nhà ở,76,4290000000,Hà Nội,1.0,3.0,4.0
Nhà ở,121,8000000000,Hà Nội,1.0,3.0,4.0
Nhà ở,86,6000000000,Hà Nội,1.0,4.0,4.0
Phòng trọ,80,1900000,Hà Nội,,,
Đất,124,3750000000,Không có tên trong đây,1.0,,
Đất,124,3850000000,Không có tên trong đây,1.0,,
Đất,124,3900000000,Không có tên trong đây,1.0,,
Căn hộ/Chung cư,77,4800000000,Hà Nội,6.0,2.0,2.0
Nhà ở,80,2850000000,Hà Nội,6.0,2.0,
Nhà ở,80,7250000000,Hà Nội,1.0,3.0,3.0
Nhà ở,80,7950000000,Hà Nội,1.0,6.0,5.0
Căn hộ/Chung cư,84,2030000000,Hà Nội,5.0,1.0,1.0
Căn hộ/Chung cư,123,6690000000,Hà Nội,6.0,3.0,2.0
Nhà ở,75,12900000000,Hà Nội,1.0,4.0,5.0
"Văn phòng, Mặt bằng kinh doanh",121,3000000,Hà Nội,1.0,,
Đất,87,1320000000,Hà Nội,1.0,,
Nhà ở,80,3380000000,Hà Nội,6.0,4.0,3.0
Nhà ở,88,5800000000,Hà Nội,1.0,3.0,4.0
Phòng trọ,79,3200000,Hà Nội,,,
Nhà ở,76,12900000000,Hà Nội,1.0,4.0,5.0
Nhà ở,75,7500000000,Hà Nội,1.0,5.0,
Nhà ở,77,6900000000,Hà Nội,1.0,3.0,3.0
Nhà ở,76,6900000000,Hà Nội,1.0,3.0,
Nhà ở,122,5300000000,Hà Nội,1.0,4.0,3.0
Đất,122,1400000000,Hà Nội,1.0,,
Nhà ở,121,6500000000,Hà Nội,1.0,3.0,4.0
Đất,90,5985000000,Hà Nội,1.0,,
Nhà ở,121,5800000000,Hà Nội,1.0,5.0,6.0
Căn hộ/Chung cư,74,6350000000,Hà Nội,2.0,2.0,1.0
Phòng trọ,123,3000000,Hà Nội,,,
Đất,86,17000000000,Hà Nội,1.0,,
Nhà ở,84,2500000,Hà Nội,1.0,3.0,
Nhà ở,84,8500000000,Hà Nội,1.0,3.0,4.0
Nhà ở,129,6000000000,Hà Nội,1.0,3.0,
Đất,86,12800000000,Hà Nội,1.0,,
Nhà ở,75,4790000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,121,15500000,Hà Nội,4.0,2.0,2.0
Nhà ở,80,10900000000,Hà Nội,1.0,3.0,4.0
Nhà ở,75,10500000000,Hà Nội,1.0,3.0,
Nhà ở,80,7600000000,Hà Nội,1.0,4.0,3.0
Nhà ở,75,13950000000,Hà Nội,1.0,3.0,
Đất,121,32000000000,Hà Nội,1.0,,
Nhà ở,79,15870000000,Hà Nội,1.0,8.0,
Nhà ở,80,11000000,Hà Nội,1.0,3.0,4.0
Đất,122,5300000000,Hà Nội,1.0,,
Nhà ở,86,7850000000,Hà Nội,1.0,5.0,4.0
Nhà ở,121,5900000000,Hà Nội,1.0,4.0,4.0
Nhà ở,129,10800000000,phạm văn đồng,1.0,10.0,6.0
Đất,90,4760000000,Hà Nội,1.0,,
Đất,77,14000000000,Hà Nội,1.0,,
Nhà ở,121,7480000000,Hà Nội,1.0,6.0,3.0
Nhà ở,77,21500000000,Hà Nội,1.0,4.0,
Căn hộ/Chung cư,123,2350000000,Hà Nội,6.0,1.0,1.0
Căn hộ/Chung cư,123,3620000000,"Xã Đa Tốn, Kiêu Kỵ, Dương Xá và một phần thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",6.0,2.0,1.0
Căn hộ/Chung cư,123,3180000000,Hà Nội,6.0,1.0,1.0
Căn hộ/Chung cư,123,3100000000,Hà Nội,6.0,1.0,1.0
Căn hộ/Chung cư,121,7000000,Hà Nội,6.0,1.0,1.0
Căn hộ/Chung cư,76,3850000000,Hà Nội,6.0,2.0,2.0
Đất,121,30000000000,Hà Nội,1.0,,
Nhà ở,121,10000000000,Hà Nội,1.0,4.0,
Nhà ở,75,9200000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,76,4550000000,Hà Nội,6.0,3.0,2.0
Căn hộ/Chung cư,121,11500000,Hà Nội,4.0,2.0,1.0
Nhà ở,78,11500000000,Hà Nội,1.0,3.0,4.0
Nhà ở,89,5000000000,Hà Nội,1.0,3.0,4.0
Nhà ở,79,11000000000,Hà Nội,1.0,3.0,4.0
Nhà ở,79,18500000000,Hà Nội,1.0,7.0,
Đất,122,5300000000,Hà Nội,1.0,,
Nhà ở,76,7000000,Hà Nội,1.0,1.0,1.0
Căn hộ/Chung cư,123,4100000000,Hà Nội,6.0,2.0,2.0
Nhà ở,77,5600000000,Hà Nội,1.0,3.0,3.0
Nhà ở,77,11900000000,Hà Nội,1.0,10.0,7.0
Đất,82,62000000000,Hà Nội,1.0,,
Căn hộ/Chung cư,123,3620000000,Hà Nội,6.0,2.0,1.0
Căn hộ/Chung cư,78,1000000000,Hà Nội,6.0,2.0,
Nhà ở,75,48000000000,Hà Nội,1.0,6.0,
Đất,129,8800000000,Hà Nội,1.0,,
Nhà ở,86,9000000000,Hà Nội,1.0,8.0,7.0
Nhà ở,79,11000000000,Hà Nội,1.0,5.0,5.0
Nhà ở,77,4700000000,Hà Nội,1.0,2.0,2.0
Căn hộ/Chung cư,86,5980000000,Hà Nội,6.0,3.0,2.0
Nhà ở,75,20000000000,Hà Nội,1.0,11.0,7.0
Căn hộ/Chung cư,74,3800000000,Hà Nội,6.0,2.0,1.0
Đất,81,5000000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",79,38000000,Hà Nội,1.0,,
Đất,81,29000000000,Hà Nội,1.0,,
Căn hộ/Chung cư,77,4550000000,Hà Nội,6.0,1.0,1.0
Nhà ở,81,7500000000,Hà Nội,1.0,4.0,
Phòng trọ,75,2600000,Hà Nội,,,
Nhà ở,86,22800000000,Hà Nội,1.0,5.0,5.0
Nhà ở,79,50000000000,Hà Nội,1.0,3.0,
Phòng trọ,76,1200000,Hà Nội,,,
Nhà ở,84,4050000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,76,16000000,Hà Nội,6.0,2.0,2.0
Căn hộ/Chung cư,77,2650000000,Hà Nội,6.0,3.0,2.0
"Văn phòng, Mặt bằng kinh doanh",79,8000000,Hà Nội,1.0,,
Phòng trọ,78,4800000,Hà Nội,,,
Nhà ở,80,6300000000,Hà Nội,1.0,3.0,3.0
Căn hộ/Chung cư,121,8000000,Hà Nội,6.0,2.0,1.0
Nhà ở,80,17300000000,Hà Nội,1.0,11.0,7.0
Nhà ở,86,6900000000,Hà Nội,1.0,7.0,
Nhà ở,76,5500000000,Hà Nội,1.0,3.0,
Nhà ở,75,13100000000,Hà Nội,1.0,2.0,4.0
Nhà ở,80,3000000,Hà Nội,1.0,1.0,1.0
Nhà ở,76,7350000000,Hà Nội,1.0,2.0,
Căn hộ/Chung cư,121,9000000,Hà Nội,6.0,2.0,1.0
Căn hộ/Chung cư,74,5900000,Hà Nội,4.0,1.0,1.0
Căn hộ/Chung cư,121,6800000000,Hà Nội,6.0,3.0,2.0
Căn hộ/Chung cư,75,2200000000,Hà Nội,5.0,2.0,
Nhà ở,78,6600000000,Hà Nội,1.0,3.0,
Nhà ở,75,9150000000,Hà Nội,1.0,3.0,
Nhà ở,76,7350000000,Hà Nội,1.0,3.0,
Nhà ở,76,7500000000,Hà Nội,1.0,2.0,
Căn hộ/Chung cư,76,8500000,Hà Nội,4.0,2.0,2.0
Nhà ở,80,6500000000,Hà Nội,1.0,3.0,4.0
Đất,81,5500000000,Hà Nội,1.0,,
Căn hộ/Chung cư,129,18060000000,Hà Nội,5.0,3.0,
Nhà ở,81,5600000000,Hà Nội,1.0,2.0,
Nhà ở,80,7900000000,Hà Nội,1.0,4.0,4.0
Phòng trọ,80,4000000,Hà Nội,,,
"Văn phòng, Mặt bằng kinh doanh",79,13000000,Hà Nội,3.0,,
Phòng trọ,129,2800000,Hà Nội,,,
Nhà ở,80,6350000000,Đường Tam Trinh,1.0,5.0,4.0
Phòng trọ,77,4500000,Hà Nội,,,
Nhà ở,80,9950000000,Hà Nội,1.0,4.0,5.0
Nhà ở,80,7800000000,Hà Nội,1.0,3.0,3.0
Nhà ở,86,6360000000,Hà Nội,1.0,4.0,5.0
Đất,123,14000000000,Hà Nội,1.0,,
Nhà ở,80,18800000000,Hà Nội,1.0,11.0,7.0
Căn hộ/Chung cư,121,8700000000,Hà Nội,2.0,3.0,2.0
Nhà ở,80,3600000000,Hà Nội,5.0,3.0,3.0
Nhà ở,86,13800000000,Hà Nội,1.0,5.0,4.0
Căn hộ/Chung cư,74,6200000,Hà Nội,4.0,1.0,1.0
Nhà ở,75,8500000000,Hà Nội,1.0,4.0,
Nhà ở,121,8600000000,Hà Nội,1.0,11.0,6.0
Nhà ở,121,12558000000,Hà Nội,1.0,5.0,5.0
"Văn phòng, Mặt bằng kinh doanh",77,9000000,Hà Nội,1.0,,
Nhà ở,75,8200000000,Hà Nội,1.0,3.0,3.0
Căn hộ/Chung cư,75,5000000,Hà Nội,6.0,1.0,1.0
Phòng trọ,75,2700000,Hà Nội,,,
Căn hộ/Chung cư,78,1550000000,Hà Nội,6.0,3.0,2.0
Phòng trọ,78,2500000,Hà Nội,,,
Nhà ở,80,9200000000,Hà Nội,1.0,5.0,
Căn hộ/Chung cư,77,1550000000,Hà Nội,6.0,2.0,2.0
Căn hộ/Chung cư,79,9500000000,Hà Nội,6.0,3.0,2.0
Đất,91,2050000000,Hà Nội,1.0,,
Nhà ở,76,5300000,Hà Nội,1.0,2.0,2.0
Nhà ở,76,8000000000,Hà Nội,1.0,3.0,
Nhà ở,79,10000000000,Hà Nội,1.0,3.0,
Nhà ở,80,16800000000,Hà Nội,1.0,11.0,7.0
Nhà ở,89,3900000000,Hà Nội,1.0,3.0,3.0
Nhà ở,74,7000000000,Hà Nội,1.0,3.0,
Nhà ở,80,3150000000,Hà Nội,5.0,2.0,3.0
"Văn phòng, Mặt bằng kinh doanh",129,4500000,Hà Nội,3.0,,
Nhà ở,79,25000000,Hà Nội,1.0,4.0,
Nhà ở,75,11500000000,Hà Nội,1.0,6.0,
Nhà ở,121,17950000000,Hà Nội,1.0,5.0,
Nhà ở,80,7850000000,Hà Nội,1.0,6.0,
Căn hộ/Chung cư,121,19000000,Hà Nội,4.0,3.0,2.0
Nhà ở,121,17500000000,Hà Nội,1.0,11.0,7.0
Căn hộ/Chung cư,121,6000000,Hà Nội,6.0,1.0,1.0
Nhà ở,74,7900000000,Hà Nội,1.0,4.0,
Đất,82,6450000000,Hà Nội,1.0,,
Phòng trọ,77,4000000,Hà Nội,,,
"Văn phòng, Mặt bằng kinh doanh",75,15000000,Hà Nội,1.0,,
Nhà ở,75,15500000000,Hà Nội,1.0,4.0,5.0
Nhà ở,75,15500000000,Hà Nội,1.0,4.0,5.0
Căn hộ/Chung cư,79,7850000000,Hà Nội,6.0,3.0,2.0
Nhà ở,76,29800000000,Hà Nội,1.0,9.0,6.0
Nhà ở,76,4500000000,Hà Nội,1.0,3.0,1.0
Căn hộ/Chung cư,79,7850000000,Hà Nội,6.0,3.0,2.0
Căn hộ/Chung cư,121,7850000000,Hà Nội,6.0,3.0,2.0
Căn hộ/Chung cư,80,8000000,Hà Nội,2.0,2.0,1.0
Căn hộ/Chung cư,74,5290000000,Hà Nội,6.0,3.0,
Nhà ở,89,5200000000,Hà Nội,1.0,4.0,3.0
Nhà ở,76,8200000000,Hà Nội,1.0,3.0,
Nhà ở,129,6000000,Hà Nội,1.0,2.0,1.0
Căn hộ/Chung cư,79,8500000000,Hà Nội,6.0,2.0,
Nhà ở,78,12000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,121,9000000,Hà Nội,6.0,1.0,1.0
"Văn phòng, Mặt bằng kinh doanh",79,38000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",79,38000000,Hà Nội,1.0,,
"Văn phòng, Mặt bằng kinh doanh",75,13000000,Hà Nội,1.0,,
Nhà ở,81,30000000000,Hà Nội,1.0,2.0,2.0
Nhà ở,75,5250000000,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,79,10500000000,Hà Nội,6.0,3.0,2.0
Nhà ở,79,21500000000,Hà Nội,1.0,10.0,7.0
Căn hộ/Chung cư,74,3990000000,Hà Nội,2.0,2.0,
Nhà ở,77,29000000000,Hà Nội,1.0,6.0,7.0
Nhà ở,77,43000000000,Hà Nội,1.0,6.0,6.0
"Văn phòng, Mặt bằng kinh doanh",80,5500000,Hà Nội,2.0,,
Nhà ở,86,39000000000,Hà Nội,1.0,6.0,6.0
Nhà ở,77,19700000000,Hà Nội,1.0,7.0,7.0
Nhà ở,75,18300000000,Hà Nội,1.0,4.0,4.0
Nhà ở,75,16700000000,Hà Nội,1.0,6.0,7.0
Nhà ở,75,27500000000,Hà Nội,1.0,4.0,4.0
Nhà ở,78,88000000000,Hà Nội,1.0,6.0,6.0
Nhà ở,79,42000000000,Hà Nội,1.0,7.0,7.0
Nhà ở,86,23000000000,Hà Nội,1.0,6.0,6.0
Nhà ở,81,11200000000,Hà Nội,1.0,1.0,1.0
Nhà ở,75,40000000000,Hà Nội,1.0,9.0,7.0
Nhà ở,77,19500000000,Hà Nội,1.0,6.0,6.0
"Văn phòng, Mặt bằng kinh doanh",77,9500000000,Hà Nội,2.0,,
Nhà ở,86,28500000000,Hà Nội,1.0,6.0,6.0
Nhà ở,77,18350000000,Hà Nội,1.0,6.0,6.0
Nhà ở,76,12000000000,Hà Nội,1.0,11.0,7.0
Nhà ở,76,12000000000,Hà Nội,1.0,11.0,7.0
Nhà ở,79,190000000000,Hà Nội,1.0,11.0,7.0
Nhà ở,78,28800000000,Hà Nội,1.0,6.0,6.0
Nhà ở,129,70000000000,Hà Nội,1.0,8.0,7.0
Nhà ở,84,6250000000,Hà Nội,1.0,4.0,3.0
"Văn phòng, Mặt bằng kinh doanh",75,31500000000,Hà Nội,1.0,,
Nhà ở,76,55500000000,Hà Nội,1.0,2.0,2.0
Nhà ở,129,7000000000,Thụy Phương,1.0,6.0,7.0
Nhà ở,77,42000000000,Hà Nội,1.0,6.0,6.0
Nhà ở,75,8600000000,Hà Nội,1.0,3.0,
Nhà ở,86,48000000000,Hà Nội,1.0,6.0,6.0
Nhà ở,79,70000000000,Hà Nội,1.0,11.0,7.0
Nhà ở,77,22500000000,Hà Nội,1.0,6.0,6.0
Nhà ở,76,20500000000,Hà Nội,1.0,4.0,4.0
Nhà ở,81,60500000000,Hà Nội,1.0,6.0,6.0
Nhà ở,77,11000000000,Hà Nội,1.0,4.0,2.0
Nhà ở,79,50000000,Hà Nội,1.0,5.0,4.0
Căn hộ/Chung cư,76,4350000000,Hà Nội,6.0,3.0,2.0
Nhà ở,80,3350000000,Phố Mai Động,1.0,2.0,
Nhà ở,81,42000000000,Hà Nội,1.0,4.0,3.0
"Văn phòng, Mặt bằng kinh doanh",121,26000000,Hà Nội,1.0,,
Nhà ở,86,4690000000,Hà Nội,1.0,3.0,4.0
Phòng trọ,81,4000000,Hà Nội,,,
Nhà ở,121,8860000000,Hà Nội,1.0,4.0,4.0
Nhà ở,75,37200000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,75,5380000000,Hà Nội,6.0,2.0,2.0
Nhà ở,80,5000000000,Hà Nội,1.0,4.0,4.0
Căn hộ/Chung cư,75,10800000000,Hà Nội,6.0,3.0,2.0
Phòng trọ,121,3800000,Hà Nội,,,
Nhà ở,75,18500000000,Hà Nội,1.0,5.0,4.0
Căn hộ/Chung cư,123,4890000000,Hà Nội,6.0,2.0,2.0
Nhà ở,80,7180000000,Hà Nội,1.0,3.0,4.0
Nhà ở,74,19200000000,Hà Nội,1.0,5.0,4.0
Căn hộ/Chung cư,121,7000000,Hà Nội,5.0,1.0,1.0
Căn hộ/Chung cư,121,6800000000,Hà Nội,6.0,3.0,2.0
Nhà ở,74,24500000000,Hà Nội,1.0,10.0,5.0
Nhà ở,129,7000000000,Hà Nội,1.0,4.0,4.0
"Văn phòng, Mặt bằng kinh doanh",79,6000000,Hà Nội,3.0,,
Nhà ở,81,13500000000,Hà Nội,1.0,4.0,3.0
Căn hộ/Chung cư,79,5480000000,Hà Nội,6.0,2.0,1.0
Căn hộ/Chung cư,78,2200000000,Hà Nội,5.0,2.0,2.0
Nhà ở,81,5450000000,Hà Nội,1.0,3.0,3.0
Căn hộ/Chung cư,123,4500000000,Hà Nội,6.0,2.0,1.0
Căn hộ/Chung cư,123,6000000,Hà Nội,6.0,1.0,1.0
Nhà ở,80,7000000000,Hà Nội,1.0,3.0,4.0
Nhà ở,78,7600000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,121,6500000,Phố Nguyễn Đổng Chi,6.0,1.0,1.0
"Văn phòng, Mặt bằng kinh doanh",78,2000000,Hà Nội,1.0,,
Nhà ở,81,19500000000,Hà Nội,1.0,4.0,4.0
Nhà ở,80,8650000000,Hà Nội,1.0,3.0,4.0
Nhà ở,129,13000000000,Hà Nội,1.0,8.0,7.0
Nhà ở,80,7800000000,Hà Nội,1.0,3.0,4.0
Nhà ở,80,3000000000,Đường Lĩnh Nam,5.0,2.0,1.0
Phòng trọ,74,6000000,Hà Nội,,,
Nhà ở,76,5970000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,76,8500000000,Hà Nội,6.0,3.0,
Đất,80,17000000000,Hà Nội,1.0,,
Phòng trọ,75,2700000,Hà Nội,,,
Căn hộ/Chung cư,123,4500000000,Hà Nội,6.0,2.0,1.0
Phòng trọ,81,2200000,Hà Nội,,,
"Văn phòng, Mặt bằng kinh doanh",80,28000000000,Hà Nội,1.0,,
Căn hộ/Chung cư,75,11800000000,Hà Nội,6.0,5.0,6.0
Căn hộ/Chung cư,80,4980000000,Hà Nội,6.0,2.0,2.0
Đất,91,2400000000,Hà Nội,1.0,,
Nhà ở,81,13900000000,Hà Nội,1.0,3.0,3.0
Nhà ở,76,7800000000,Hà Nội,1.0,4.0,
Nhà ở,86,7300000000,Hà Nội,1.0,4.0,
Nhà ở,86,18500000000,Hà Nội,1.0,5.0,6.0
"Văn phòng, Mặt bằng kinh doanh",80,6000000,Hà Nội,2.0,,
Căn hộ/Chung cư,129,6800000000,Hà Nội,6.0,3.0,2.0
Nhà ở,76,6260000000,Hà Nội,1.0,3.0,4.0
Nhà ở,77,5750000000,Triều Khúc,1.0,3.0,4.0
Đất,82,7850000000,Hà Nội,1.0,,
Đất,81,14500000000,Hà Nội,1.0,,
Nhà ở,86,4500000000,Hà Nội,1.0,3.0,4.0
Nhà ở,80,6350000000,Hà Nội,1.0,3.0,3.0
Nhà ở,121,31000000000,Hà Nội,1.0,5.0,6.0
"Văn phòng, Mặt bằng kinh doanh",75,13000000000,Hà Nội,1.0,,
Nhà ở,75,13500000000,Hà Nội,1.0,5.0,
Nhà ở,77,26900000000,Hà Nội,1.0,11.0,7.0
Nhà ở,77,6500000000,Hà Nội,1.0,4.0,
Nhà ở,81,18000000000,Hà Nội,1.0,4.0,4.0
Nhà ở,86,5955555555,Hà Nội,1.0,3.0,
Căn hộ/Chung cư,75,32000000,Hà Nội,5.0,3.0,2.0
Nhà ở,73,15000000000,Hà Nội,1.0,4.0,4.0
Căn hộ/Chung cư,79,12000000,Hà Nội,4.0,2.0,1.0
Nhà ở,77,21800000000,Hà Nội,1.0,11.0,7.0
Nhà ở,89,3840000000,Hà Nội,1.0,3.0,
Nhà ở,86,4250000000,Hà Nội,1.0,3.0,
Nhà ở,92,2850000000,phụng châu,1.0,3.0,3.0
Nhà ở,86,3450000000,Phố Phúc Thành,1.0,3.0,
Nhà ở,80,6000000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,79,12500000,Hà Nội,6.0,2.0,2.0
Nhà ở,79,8150000000,Hà Nội,1.0,5.0,
Đất,84,5100000000,Hà Nội,1.0,,
Nhà ở,121,6750000000,Hà Nội,1.0,3.0,
Đất,81,14500000000,Hà Nội,1.0,,
Căn hộ/Chung cư,129,7750000000,Hà Nội,6.0,2.0,2.0
Nhà ở,82,18900000000,Hà Nội,1.0,1.0,
Căn hộ/Chung cư,73,15000000,Hà Nội,6.0,2.0,1.0
Đất,92,3500000000,Hà Nội,1.0,,
Nhà ở,81,26800000000,Hà Nội,1.0,4.0,4.0
Nhà ở,80,1750000000,Hà Nội,5.0,1.0,2.0
Nhà ở,74,7300000000,Hà Nội,1.0,3.0,4.0
Căn hộ/Chung cư,123,4570000000,Hà Nội,5.0,2.0,2.0
Căn hộ/Chung cư,78,10000000,Hà Nội,6.0,1.0,1.0
Phòng trọ,81,5200000,Hà Nội,,,
Phòng trọ,75,3500000,Hà Nội,,,
Nhà ở,86,8300000000,Hà Nội,1.0,2.0,3.0
